reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,sentimen,Cleaning,HapusEmoji,3/Lebih,CaseFolding,Tokenizing,Formalisasi,tokens_akhir
f67a5c40-774f-41bd-8146-7c9550ab44c3,Nursahid Alansori,https://play-lh.googleusercontent.com/a/ACg8ocKcQnp309o08clLI1cXm-UeVjZd-SbEjL0zoQzDgYAxI_R2hw=mo,transaksi sering saya lakukan diseabank tapi kenapa saya tidak mendapat fitur seabank pinjam justru yang tidak pernah transaksi malah mendapatkan fiturnya,1,0,,2025-12-14 12:45:33,"Hai Sobat SeaBank. Maaf atas ketidaknyamanannya, fitur SeaBank Pinjam saat ini hanya bisa digunakan oleh Nasabah SeaBank terpilih. Untuk pengecekan lebih lanjut, silakan hubungi CS SeaBank di nomor telepon 1500130 atau live chat pada Aplikasi SeaBank. Semoga penggunaan SeaBank kamu berjalan lancar. Terima kasih 🙏",2025-12-13 12:35:33,,id.co.bankbkemobile.digitalbank,Negatif,transaksi sering saya lakukan diseabank tapi kenapa saya tidak mendapat fitur seabank pinjam justru yang tidak pernah transaksi malah mendapatkan fiturnya,transaksi sering saya lakukan diseabank tapi kenapa saya tidak mendapat fitur seabank pinjam justru yang tidak pernah transaksi malah mendapatkan fiturnya,transaksi sering saya lakukan diseabank tapi kenapa saya tidak mendapat fitur seabank pinjam justru yang tidak pernah transaksi malah mendapatkan fiturnya,transaksi sering saya lakukan diseabank tapi kenapa saya tidak mendapat fitur seabank pinjam justru yang tidak pernah transaksi malah mendapatkan fiturnya,"['transaksi', 'sering', 'saya', 'lakukan', 'diseabank', 'tapi', 'kenapa', 'saya', 'tidak', 'mendapat', 'fitur', 'seabank', 'pinjam', 'justru', 'yang', 'tidak', 'pernah', 'transaksi', 'malah', 'mendapatkan', 'fiturnya']","['transaksi', 'sering', 'saya', 'lakukan', 'diseabank', 'tapi', 'kenapa', 'saya', 'tidak', 'mendapat', 'fitur', 'seabank', 'pinjam', 'justru', 'yang', 'tidak', 'pernah', 'transaksi', 'malah', 'mendapatkan', 'fiturnya']","['transaksi', 'sering', 'laku', 'diseabank', 'dapat', 'fitur', 'seabank', 'pinjam', 'justru', 'pernah', 'transaksi', 'malah', 'dapat', 'fiturnya']"
44419eeb-643e-4aad-b521-8263e9687dc7,Jefry Ayun,https://play-lh.googleusercontent.com/a-/ALV-UjUPu6AegXHl0NSEARmOSPtC2rsqEMpQ4YZoKqkX_CELkajvFhpo,"cepat.,.",5,0,3.33.0,2025-12-14 12:44:46,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,"cepat.,.","cepat.,.","cepat.,.","cepat.,.","['cepat.', ',', '.']","['cepat.', ',', '.']","['cepat', '', '']"
4fba7d2e-0195-4b9a-a116-b389d6c9fb23,ItsMee Fannn,https://play-lh.googleusercontent.com/a-/ALV-UjWZosUf_43ZIp4ffTR8aPpjJEDIeCwrlXEbKfaZakvYDSunTAnO,mantap,5,0,3.33.0,2025-12-14 12:43:19,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,mantap,mantap,mantap,mantap,['mantap'],['mantap'],['mantap']
222f0325-c4fe-4580-8bb5-17dc4a023056,ridoan anas,https://play-lh.googleusercontent.com/a/ACg8ocKoNgCpRVQ7Xdap91po93yVqC7_Y7DgKEozjIna3UTZZY9Mew=mo,bagus,5,0,3.33.0,2025-12-14 12:34:19,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,bagus,bagus,bagus,bagus,['bagus'],['bagus'],['bagus']
fc9a0e62-f992-4aaa-914e-79d629f6b39c,julio latunussa,https://play-lh.googleusercontent.com/a-/ALV-UjWX9Drin6o-1iVka3Z0-vup6TIGANLm7h6vMQ8N8bvc6M8VVO0,sangat bermamfaat,1,0,,2025-12-14 12:25:05,"Hai Sobat SeaBank, terima kasih untuk reviewnya. Apabila Sobat SeaBank merasa puas dalam menggunakan Aplikasi SeaBank, jika berkenan Sobat SeaBank dapat mengubah rating yang sudah diberikan. Semoga Aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank 🙏",2025-12-14 15:19:30,,id.co.bankbkemobile.digitalbank,Negatif,sangat bermamfaat,sangat bermamfaat,sangat bermamfaat,sangat bermamfaat,"['sangat', 'bermamfaat']","['sangat', 'bermamfaat']",['bermamfaat']
e06436cd-1f07-445a-a6a2-5be75b582efe,Rangga Paratama,https://play-lh.googleusercontent.com/a/ACg8ocLQ-xCvQmvvPXM75cTckyn62NaxHazt3eIV9Ii1hAa6ztl7lQ=mo,terbantu,5,0,3.33.0,2025-12-14 12:24:26,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,terbantu,terbantu,terbantu,terbantu,['terbantu'],['terbantu'],['bantu']
8eeef777-ef7e-473c-ae07-4f5878cbdd10,Firman Kaprox,https://play-lh.googleusercontent.com/a/ACg8ocJNGndrEjjNES-k4_6PuyAyVcuY-sn8dw6uqsiUCsd7npNcgA=mo,penak,5,0,3.33.0,2025-12-14 12:22:56,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,penak,penak,penak,penak,['penak'],['penak'],['penak']
c8baf226-6bdb-4445-b6b3-03e76d9ba214,Oplet Naman,https://play-lh.googleusercontent.com/a/ACg8ocIgGa263cf8MOS59fmGcq9KLFvpb6KSFLU3hZE7xV8TBSIm3g=mo,maantaaf,5,0,3.33.0,2025-12-14 12:20:18,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,maantaaf,maantaaf,maantaaf,maantaaf,['maantaaf'],['maantaaf'],['maantaaf']
8be76ede-c283-42e7-88bf-054c4d853279,Ariani setiawati,https://play-lh.googleusercontent.com/a/ACg8ocJhXJdfB2iUK_Dy0H4TnXQtm7DiQFWHIWVWH0ydFvxi-OuqGw=mo,Nice,5,0,3.33.0,2025-12-14 12:18:25,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,Nice,Nice,Nice,nice,['nice'],['nice'],['nice']
50ead078-e70e-418e-b664-993c5fba4983,orang gila,https://play-lh.googleusercontent.com/a-/ALV-UjW-WV2FRYlnUb9clO4jtRplmDvxJ061FgIzsgg_bS-WL9wAWWI2,buka blokiran akun saja ber belit belit data valid aja masih sulit.,1,0,8.78.0,2025-12-14 12:15:08,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih :)",2025-12-14 12:30:28,8.78.0,com.jago.digitalBanking,Negatif,buka blokiran akun saja ber belit belit data valid aja masih sulit.,buka blokiran akun saja ber belit belit data valid aja masih sulit.,buka blokiran akun saja ber belit belit data valid aja masih sulit.,buka blokiran akun saja ber belit belit data valid aja masih sulit.,"['buka', 'blokiran', 'akun', 'saja', 'ber', 'belit', 'belit', 'data', 'valid', 'aja', 'masih', 'sulit', '.']","['buka', 'blokiran', 'akun', 'saja', 'ber', 'belit', 'belit', 'data', 'valid', 'saja', 'masih', 'sulit', '.']","['buka', 'blokir', 'akun', 'ber', 'belit', 'belit', 'data', 'valid', 'sulit', '']"
4aac8420-ffbf-4a63-9838-2ce6c80d2cce,Nuby Azizah,https://play-lh.googleusercontent.com/a/ACg8ocKFXXPiowfP_E0nNdBjpg074_0zonuLFModjdHzyvzZXq49rhA=mo,membatu sekali buat modal usaha,5,0,3.6.21,2025-12-14 12:14:55,Terima kasih ya Kak udah kasih bintang 5. Semoga neobank terus bisa nemenin kebutuhan finansialmu 😸_HA,2025-12-14 12:32:17,3.6.21,com.bnc.finance,Positif,membatu sekali buat modal usaha,membatu sekali buat modal usaha,membatu sekali buat modal usaha,membatu sekali buat modal usaha,"['membatu', 'sekali', 'buat', 'modal', 'usaha']","['membatu', 'sekali', 'buat', 'modal', 'usaha']","['batu', 'sekali', 'buat', 'modal', 'usaha']"
2739c64c-51ce-4557-b144-937cc4a57fca,andhie joeanez,https://play-lh.googleusercontent.com/a-/ALV-UjXJoSWAXecD4-pG5hfFg9ravgQybdxREca7_dBtHfXBYDuqk2MU,biar bintang yg bicara..,5,0,3.33.0,2025-12-14 12:13:50,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,biar bintang yg bicara..,biar bintang yg bicara..,biar bintang yg bicara..,biar bintang yg bicara..,"['biar', 'bintang', 'yg', 'bicara', '..']","['biar', 'bintang', 'yang', 'bicara', '..']","['biar', 'bintang', 'bicara', '']"
c2bb41c4-0801-4986-9e4b-905adb8cd9a6,Andika Reload,https://play-lh.googleusercontent.com/a/ACg8ocLGXZ_qizP7_qPY7AC44ndVbxmJjRgL4JTXrEXvfQVAltzadw=mo,puas sekali.. limit pinjaman tolong di naikan min.. please. 😄,5,0,3.33.0,2025-12-14 12:12:07,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,puas sekali.. limit pinjaman tolong di naikan min.. please. 😄,puas sekali.. limit pinjaman tolong di naikan min.. please. ,puas sekali.. limit pinjaman tolong di naikan min.. please. ,puas sekali.. limit pinjaman tolong di naikan min.. please. ,"['puas', 'sekali', '..', 'limit', 'pinjaman', 'tolong', 'di', 'naikan', 'min', '..', 'please', '.']","['puas', 'sekali', '..', 'limit', 'pinjaman', 'tolong', 'di', 'naikan', 'min', '..', 'please', '.']","['puas', 'sekali', '', 'limit', 'pinjam', 'naik', 'min', '', 'please', '']"
9564a5b2-1860-465a-bda9-ce1077ced43b,Ha nd,https://play-lh.googleusercontent.com/a-/ALV-UjWHRl3r_yie3lxERrF3Atd6yz7dLl9tQYbDa6GydwvQlfpZltc,okeh,5,0,3.33.0,2025-12-14 12:10:23,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,okeh,okeh,okeh,okeh,['okeh'],['okeh'],['okeh']
69bf6d07-a8b2-46ea-98d5-346e62f402a2,Abdullah Vicx,https://play-lh.googleusercontent.com/a-/ALV-UjWY4kX3VtMHYvf4OL-Fl9wr07CJiC28NszlXCKZAYZP8dY-e3Y,ok,5,0,3.33.0,2025-12-14 12:08:21,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,ok,ok,ok,ok,['ok'],['ok'],[]
a54288f3-7a8b-4098-8c1b-afb0fd753659,Ratna Mayasari,https://play-lh.googleusercontent.com/a-/ALV-UjWV79hDlv9iNDwbDOIp5MZezeRZbVq3LD2O_Bv0DbJjIHkZRPL6,"apk nya keren bgt, mana kl trf free lagi ga pake biaya. smg seterus nya ya",5,0,3.33.0,2025-12-14 12:07:25,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,"apk nya keren bgt, mana kl trf free lagi ga pake biaya. smg seterus nya ya","apk nya keren bgt, mana kl trf free lagi ga pake biaya. smg seterus nya ya","apk nya keren bgt, mana kl trf free lagi ga pake biaya. smg seterus nya ya","apk nya keren bgt, mana kl trf free lagi ga pake biaya. smg seterus nya ya","['apk', 'nya', 'keren', 'bgt', ',', 'mana', 'kl', 'trf', 'free', 'lagi', 'ga', 'pake', 'biaya', '.', 'smg', 'seterus', 'nya', 'ya']","['apk', 'nya', 'keren', 'banget', ',', 'mana', 'kalo', 'trf', 'free', 'lagi', 'enggak', 'pakai', 'biaya', '.', 'semoga', 'seterus', 'nya', 'ya']","['apk', 'keren', '', 'mana', 'trf', 'free', 'pakai', 'biaya', '', 'moga', 'terus']"
4b964452-a8cc-461d-9524-4d0b37e173af,Dita,https://play-lh.googleusercontent.com/a/ACg8ocLjf1fdSFqODRS1hF1yzyJhCmbpCo_xr_eQBU_1p-pTSJBwvw=mo,sangat cocok,5,0,3.33.0,2025-12-14 12:04:47,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,sangat cocok,sangat cocok,sangat cocok,sangat cocok,"['sangat', 'cocok']","['sangat', 'cocok']",['cocok']
48d84561-8275-4f93-b37f-42c043b502b9,Iwan Sukamto,https://play-lh.googleusercontent.com/a/ACg8ocJfnLkjPWzZb1-SgoHLgA7lT8q1dCOmFc4nX2wJc0lAqs5EcQ=mo,good,5,0,3.33.0,2025-12-14 12:00:33,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,good,good,good,good,['good'],['good'],['good']
40e69f15-8ec7-4b22-903a-a378693a89d4,Bondan Prakoso,https://play-lh.googleusercontent.com/a/ACg8ocIPwW685YTFKoxH_n4QEx7-R53ZPDzkM5d0UeEJSzR3J5MO=mo,semoga bisa jdi prioritas aamiin,5,0,3.33.0,2025-12-14 11:56:34,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,semoga bisa jdi prioritas aamiin,semoga bisa jdi prioritas aamiin,semoga bisa jdi prioritas aamiin,semoga bisa jdi prioritas aamiin,"['semoga', 'bisa', 'jdi', 'prioritas', 'aamiin']","['semoga', 'bisa', 'jadi', 'prioritas', 'amin']","['moga', 'prioritas', 'amin']"
f7a456df-f237-4581-9370-fd11ed664791,Rizki Alfandi_Official,https://play-lh.googleusercontent.com/a-/ALV-UjVSgsCLBX4kB2P4se6wO_FN9h8Sbotb1khnicQv-FuEUAJnhJlQ,"sangat terpercaya,",5,0,3.33.0,2025-12-14 11:54:58,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,"sangat terpercaya,","sangat terpercaya,","sangat terpercaya,","sangat terpercaya,","['sangat', 'terpercaya', ',']","['sangat', 'terpercaya', ',']","['percaya', '']"
b4986e48-eb54-422d-a500-53fe9f7e8209,Dedy Kerumut,https://play-lh.googleusercontent.com/a-/ALV-UjXAUDZdWsIWZQTFqRmLF87jgAFn8bTCJ6BwpJCnR-Y-C_giI77d,apk bagus simpel cepat praktis,5,0,3.33.0,2025-12-14 11:54:27,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,apk bagus simpel cepat praktis,apk bagus simpel cepat praktis,apk bagus simpel cepat praktis,apk bagus simpel cepat praktis,"['apk', 'bagus', 'simpel', 'cepat', 'praktis']","['apk', 'bagus', 'simpel', 'cepat', 'praktis']","['apk', 'bagus', 'simpel', 'cepat', 'praktis']"
55585ba4-b1be-4b2d-870e-65b21d2c5bf9,Yeldi Saputra01,https://play-lh.googleusercontent.com/a/ACg8ocLjW35YrqaluTTuDRXmz9ouJ7ryAWPD96dY2k0NVWkZMTeiXQ=mo,mantap,5,0,3.33.0,2025-12-14 11:53:25,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,mantap,mantap,mantap,mantap,['mantap'],['mantap'],['mantap']
107ebcc2-6a70-4086-9191-6ae6a346f07d,Omakdean 12,https://play-lh.googleusercontent.com/a/ACg8ocIDFIw6gE1BYolWE3wYU6t1KmfIqaWZQ8udzVnMT21kxGTMbQ=mo,sangat bagus,5,0,3.29.0,2025-12-14 11:52:09,,,3.29.0,id.co.bankbkemobile.digitalbank,Positif,sangat bagus,sangat bagus,sangat bagus,sangat bagus,"['sangat', 'bagus']","['sangat', 'bagus']",['bagus']
d7fbc684-d90e-4518-82e6-f239ace40825,NYONG DANU,https://play-lh.googleusercontent.com/a/ACg8ocL6Ke2F9WlfflmWrafyFqXCQ_rR3zz9hNJR2jR4W1V6TdOhuA=mo,"apk yang sangat bagus, bisa membantu untuk berinvestasi",5,0,8.78.0,2025-12-14 11:52:04,,,8.78.0,com.jago.digitalBanking,Positif,"apk yang sangat bagus, bisa membantu untuk berinvestasi","apk yang sangat bagus, bisa membantu untuk berinvestasi","apk yang sangat bagus, bisa membantu untuk berinvestasi","apk yang sangat bagus, bisa membantu untuk berinvestasi","['apk', 'yang', 'sangat', 'bagus', ',', 'bisa', 'membantu', 'untuk', 'berinvestasi']","['apk', 'yang', 'sangat', 'bagus', ',', 'bisa', 'membantu', 'untuk', 'berinvestasi']","['apk', 'bagus', '', 'bantu', 'investasi']"
84b09081-04fa-42dc-8478-2dd1ab97a4de,ANDIK AZLAN,https://play-lh.googleusercontent.com/a-/ALV-UjVYT5sPkroJcBIz_9Ow8j4UpPS8hrdlsmjSRWPgnInRJFlW_nY,terimakasih,5,0,,2025-12-14 11:47:20,,,,id.co.bankbkemobile.digitalbank,Positif,terimakasih,terimakasih,terimakasih,terimakasih,['terimakasih'],['terimakasih'],['terimakasih']
53b60628-bf64-415e-813c-07ced6876ae8,Muhammad Sir,https://play-lh.googleusercontent.com/a/ACg8ocKSMcxRkHBOwVt4N5svcWglSk3HzV2OfPT47vFhkRP36FRZdw=mo,mantap,5,0,3.33.0,2025-12-14 11:45:55,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,mantap,mantap,mantap,mantap,['mantap'],['mantap'],['mantap']
24e02c12-822f-4d72-a084-5e0d4766af51,Yoedhi Pamungkas,https://play-lh.googleusercontent.com/a/ACg8ocIeSuKV8mJfCqiyF9vprKBrKlqxIPEBzJVaSeNzh8gsRbWwdw=mo,good,5,0,3.33.0,2025-12-14 11:45:49,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,good,good,good,good,['good'],['good'],['good']
88a4dd50-56ea-4108-a493-c9eeb0545130,Lutfi Alfarizi,https://play-lh.googleusercontent.com/a/ACg8ocIRpaN09tZyzdWhvYTpoXLSmovClc-3E7HLYmv7gUFdseP7Kw=mo,tiba2 akun di batasi bulak balik telpon cs ga ada solusi malah abis pulsa,1,0,3.32.0,2025-12-14 11:45:39,"Hai Sobat SeaBank, mohon maaf. Terkait kendala tidak bisa login yang kamu alami, mohon untuk menghubungi kembali CS SeaBank di nomor 1500130 agar dilakukan pengecekan lebih lanjut karena perlu verifikasi data terlebih dahulu ya. Semoga kendala kamu segera terselesaikan dan Aplikasi SeaBank bisa digunakan kembali. Terima kasih 🙏",2025-12-14 15:29:35,3.32.0,id.co.bankbkemobile.digitalbank,Negatif,tiba2 akun di batasi bulak balik telpon cs ga ada solusi malah abis pulsa,tiba2 akun di batasi bulak balik telpon cs ga ada solusi malah abis pulsa,tiba2 akun di batasi bulak balik telpon cs ga ada solusi malah abis pulsa,tiba2 akun di batasi bulak balik telpon cs ga ada solusi malah abis pulsa,"['tiba2', 'akun', 'di', 'batasi', 'bulak', 'balik', 'telpon', 'cs', 'ga', 'ada', 'solusi', 'malah', 'abis', 'pulsa']","['tiba-tiba', 'akun', 'di', 'batasi', 'bulak', 'balik', 'telpon', 'cs', 'enggak', 'ada', 'solusi', 'malah', 'habis', 'pulsa']","['tiba', 'akun', 'batas', 'bulak', 'balik', 'telpon', 'cs', 'solusi', 'malah', 'habis', 'pulsa']"
089c72e1-dee8-419b-a329-eb24b8082fa3,Mantap tuh &add,https://play-lh.googleusercontent.com/a-/ALV-UjUuoz5URUfQmC2qTcmiTxqXPLdi89nLrcT-emVjLC9LEc5fCPU,bagus,5,0,3.6.21,2025-12-14 11:41:10,"Terima kasih, Kak. Senang neobank bisa kasih yang terbaik buat Kakak! :)_DM",2025-12-14 11:46:34,3.6.21,com.bnc.finance,Positif,bagus,bagus,bagus,bagus,['bagus'],['bagus'],['bagus']
9c8a0920-8459-4047-a684-f7b74be6e321,aos famili,https://play-lh.googleusercontent.com/a-/ALV-UjVwMS3wFNbZE-vnAmi5UOcG4BbE8sgFEbImFx04kxIDPZObWTQ,Transfer mudah dan menyenangkan,5,0,3.33.0,2025-12-14 11:38:49,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,Transfer mudah dan menyenangkan,Transfer mudah dan menyenangkan,Transfer mudah dan menyenangkan,transfer mudah dan menyenangkan,"['transfer', 'mudah', 'dan', 'menyenangkan']","['transfer', 'mudah', 'dan', 'menyenangkan']","['transfer', 'mudah', 'senang']"
f8232b7a-c2ac-40bd-8a4d-9df285874ffd,Kenzo Nugraha,https://play-lh.googleusercontent.com/a/ACg8ocJD3_8QQ6WHjoM70J8mXAI2Rm0DrOz70sW7VhK3Hc9XRMEvbA=mo,sippppp,4,0,3.33.0,2025-12-14 11:37:43,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,sippppp,sippppp,sip,sip,['sip'],['sip'],['sip']
27d8abb6-6cfd-4cec-ba07-5608bd07ef6e,Ronaldo Chan,https://play-lh.googleusercontent.com/a/ACg8ocKJrv17wDk9QgObRlmvwHoAdaD4H85v2PWe2b8OqP3YrO39LQ=mo,"selamat mlm bosku, mhn dibantu cara buka apl seabank saya gak bisa buka 👃👃👃",5,0,3.29.0,2025-12-14 11:34:59,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Terkait kendala tidak bisa login yang kamu alami, mohon untuk menghubungi CS SeaBank di nomor 1500130 agar dilakukan pengecekan lebih lanjut karena perlu verifikasi data terlebih dahulu ya. Semoga kendala kamu segera terselesaikan dan Aplikasi SeaBank bisa digunakan kembali. Terima kasih 🙏",2025-12-14 15:23:32,3.29.0,id.co.bankbkemobile.digitalbank,Positif,"selamat mlm bosku, mhn dibantu cara buka apl seabank saya gak bisa buka 👃👃👃","selamat mlm bosku, mhn dibantu cara buka apl seabank saya gak bisa buka ","selamat mlm bosku, mhn dibantu cara buka apl seabank saya gak bisa buka ","selamat mlm bosku, mhn dibantu cara buka apl seabank saya gak bisa buka ","['selamat', 'mlm', 'bosku', ',', 'mhn', 'dibantu', 'cara', 'buka', 'apl', 'seabank', 'saya', 'gak', 'bisa', 'buka']","['selamat', 'malam', 'bosku', ',', 'mhn', 'dibantu', 'cara', 'buka', 'apl', 'seabank', 'saya', 'enggak', 'bisa', 'buka']","['selamat', 'malam', 'bos', '', 'mhn', 'bantu', 'cara', 'buka', 'apl', 'seabank', 'buka']"
d983c3fa-1e24-44cc-a8a5-5c58deb80bd7,novila erasti,https://play-lh.googleusercontent.com/a/ACg8ocJZ_Yfn8Xx6U8AvJbvXaJ7S8lccRsJ6Y44pVlXSqrG48RCaFA=mo,"aplikasi yang lebih mudah di pahami dan sangat membantu dalam kegiatan harian,semoga aplikasi nya terus berkembang dan menjadi pilihan.",5,0,3.33.0,2025-12-14 11:32:48,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,"aplikasi yang lebih mudah di pahami dan sangat membantu dalam kegiatan harian,semoga aplikasi nya terus berkembang dan menjadi pilihan.","aplikasi yang lebih mudah di pahami dan sangat membantu dalam kegiatan harian,semoga aplikasi nya terus berkembang dan menjadi pilihan.","aplikasi yang lebih mudah di pahami dan sangat membantu dalam kegiatan harian,semoga aplikasi nya terus berkembang dan menjadi pilihan.","aplikasi yang lebih mudah di pahami dan sangat membantu dalam kegiatan harian,semoga aplikasi nya terus berkembang dan menjadi pilihan.","['aplikasi', 'yang', 'lebih', 'mudah', 'di', 'pahami', 'dan', 'sangat', 'membantu', 'dalam', 'kegiatan', 'harian', ',', 'semoga', 'aplikasi', 'nya', 'terus', 'berkembang', 'dan', 'menjadi', 'pilihan', '.']","['aplikasi', 'yang', 'lebih', 'mudah', 'di', 'pahami', 'dan', 'sangat', 'membantu', 'dalam', 'kegiatan', 'harian', ',', 'semoga', 'aplikasi', 'nya', 'terus', 'berkembang', 'dan', 'menjadi', 'pilihan', '.']","['aplikasi', 'lebih', 'mudah', 'paham', 'bantu', 'giat', 'hari', '', 'moga', 'aplikasi', 'kembang', 'jadi', 'pilih', '']"
9d39f99a-e241-4dd9-8b22-06617d3bd218,aang Supriadi,https://play-lh.googleusercontent.com/a-/ALV-UjWZWimy2bscTKJWBs65ZK2uY3HYOA5KElOLjec0mU5c9tOrpAQa,ok lah mantaf,4,0,3.33.0,2025-12-14 11:30:06,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,ok lah mantaf,ok lah mantaf,ok lah mantaf,ok lah mantaf,"['ok', 'lah', 'mantaf']","['ok', 'lah', 'mantaf']",['mantaf']
eb47d0a6-fe6d-4271-b468-82113dd43a48,Rasdi Kusmayandi,https://play-lh.googleusercontent.com/a/ACg8ocIDPpFUjfQ5vQ-T8EcoXF2ke5ZnPJlaGwb3IwvvGRBZaHhGtA=mo,bagus,4,0,3.33.0,2025-12-14 11:22:58,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,bagus,bagus,bagus,bagus,['bagus'],['bagus'],['bagus']
90a3e98d-4005-4499-997b-f9ea4ff03c1e,Ardie Die,https://play-lh.googleusercontent.com/a/ACg8ocL4LvCs2h5B69vXHIvIJg_tYF12I3qDtbK6urZZV2DzEnqlYA=mo,mantap,1,0,3.33.0,2025-12-14 11:22:28,"Hai Sobat SeaBank, terima kasih untuk reviewnya. Apabila Sobat SeaBank merasa puas dalam menggunakan Aplikasi SeaBank, jika berkenan Sobat SeaBank dapat mengubah rating yang sudah diberikan. Semoga Aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank 🙏",2025-12-15 01:09:49,3.33.0,id.co.bankbkemobile.digitalbank,Negatif,mantap,mantap,mantap,mantap,['mantap'],['mantap'],['mantap']
4c2358c0-d7b8-49e1-839a-eb5eb3d1a872,Bubun Bunyamin,https://play-lh.googleusercontent.com/a/ACg8ocJW4ytA555TneGQBmihg3_0DiW60qiqsjFDXynkSmtRKKmpSw=mo,bagus,5,0,3.33.0,2025-12-14 11:21:33,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,bagus,bagus,bagus,bagus,['bagus'],['bagus'],['bagus']
76bb1d8d-4044-4af6-ae6f-78ee81d876f4,dwi haris55,https://play-lh.googleusercontent.com/a-/ALV-UjWYU_tZP-kcHKErm4PcpAt_Pvy7JjOKHlMN0Dxga8ZLn_oAIWF_nQ,ok baik,5,0,3.33.0,2025-12-14 11:20:54,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,ok baik,ok baik,ok baik,ok baik,"['ok', 'baik']","['ok', 'baik']",['baik']
00c7c1fc-4ce0-4050-b3b9-4de454bd53f0,Dadang Priatna,https://play-lh.googleusercontent.com/a/ACg8ocJMqD5JYmCM1wmwvGMrTa8u2QO69KvpYqnYZwEirKp3ovYcwQ=mo,akun saya ko bisa ke blokir harus nunggu 23 hari,1,0,3.33.0,2025-12-14 11:13:07,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Terkait kendala tidak bisa login yang kamu alami, mohon untuk menghubungi CS SeaBank di nomor 1500130 agar dilakukan pengecekan lebih lanjut karena perlu verifikasi data terlebih dahulu ya. Semoga kendala kamu segera terselesaikan dan Aplikasi SeaBank bisa digunakan kembali. Terima kasih 🙏",2025-12-14 15:22:37,3.33.0,id.co.bankbkemobile.digitalbank,Negatif,akun saya ko bisa ke blokir harus nunggu 23 hari,akun saya ko bisa ke blokir harus nunggu 23 hari,akun saya ko bisa ke blokir harus nunggu 23 hari,akun saya ko bisa ke blokir harus nunggu 23 hari,"['akun', 'saya', 'ko', 'bisa', 'ke', 'blokir', 'harus', 'nunggu', '23', 'hari']","['akun', 'saya', 'kok', 'bisa', 'ke', 'blokir', 'harus', 'menunggu', '23', 'hari']","['akun', 'blokir', 'tunggu', '23', 'hari']"
5fc36055-404d-4090-a5f1-5ac8260b4f22,Samingin Cacink,https://play-lh.googleusercontent.com/a/ACg8ocIWYhdqR8bMPP7mgyb46Qdw-yd5eaoAaF4nuM9axvEZCFLQwQ=mo,bagus,5,0,3.33.0,2025-12-14 11:10:51,,,3.33.0,id.co.bankbkemobile.digitalbank,Positif,bagus,bagus,bagus,bagus,['bagus'],['bagus'],['bagus']
